ID,Location,Direction,TimeStart,LaneStart,IniSpeed,Length,Width,Is_truck,MaxSpeed,MaxAcceleration
1362,1,2,18.46672,7,29.04,11.32,2.22,0,29.59,0.14
1363,1,2,18.48574,7,23.89,16.78,2.5,1,25.6,0.17
1364,1,2,18.48789,6,31.76,4.55,1.72,0,36.29,0.99
1365,1,2,18.49239,8,23.02,18.9,2.5,1,24.47,0.2
1366,1,2,18.50122,6,34.01,5.15,1.92,0,38.4,0.46
1367,1,2,18.50179,8,24.07,16.47,2.5,1,25.78,0.26
1368,1,2,18.52552,7,31,5.26,2.02,0,33.2,0.32
1369,1,2,18.52789,6,36.68,5.15,1.92,0,36.79,0.99
1370,1,2,18.53174,6,36.26,5.15,1.82,0,39.46,0.41
1371,1,2,18.53919,6,40.89,5.15,1.92,0,41.1,0.18
1372,1,2,18.54081,8,35.35,4.45,1.82,0,37.33,0.48
1373,1,2,18.54121,6,39.78,5.36,2.02,0,43.63,0.47
1374,1,2,18.54183,7,33.46,4.35,1.82,0,39.03,0.54
1375,1,2,18.56226,6,37.58,4.35,1.72,0,40.75,0.48
1376,1,2,18.56726,6,36.81,5.05,1.92,0,38.21,0.53
1377,1,2,18.57698,6,33.67,5.05,1.92,0,39.39,0.86
1378,1,2,18.58904,6,34.44,4.55,1.82,0,36.68,0.31
1379,1,1,18.624,2,24,14.25,2.5,1,23.66,0.03
1380,1,2,18.63194,6,35.86,6.27,2.12,0,38.89,0.41
1381,1,1,18.64146,4,37.88,4.35,1.82,0,37.73,0.03
1382,1,2,18.6501,6,38.13,4.45,1.72,0,43.78,0.91
1383,1,1,18.65526,4,35.87,5.05,1.92,0,35.87,0.18
1384,1,2,18.6648,6,39.58,5.31,2.02,0,40.15,0.23
1385,1,1,18.66488,4,37.78,4.14,1.72,0,38.65,0.49
1386,1,2,18.66583,8,24.85,17.69,2.5,1,26.74,0.24
1387,1,2,18.66768,6,35.43,4.85,1.92,0,37.57,0.32
1388,1,2,18.67089,6,37.58,5.05,1.92,0,38.9,0.37
1389,1,2,18.677,6,36.58,4.95,1.82,0,38.63,0.38
1390,1,1,18.67963,2,25.45,16.88,2.5,1,25.3,-0.05
1391,1,1,18.68008,4,36.76,5.46,2.12,0,36.63,-0.15
1392,1,1,18.68549,4,35.51,3.13,1.72,0,35.89,0.2
1393,1,2,18.69081,6,31.53,5.36,2.02,0,36.18,0.85
1394,1,2,18.70491,6,35.79,3.94,1.72,0,37.56,0.33
1395,1,2,18.70979,6,32.32,4.14,1.72,0,33.6,0.22
1396,1,1,18.71723,4,38.06,5.05,1.92,0,39.7,0.46
1397,1,1,18.72113,4,34.59,6.47,2.22,0,34.59,0.03
1398,1,2,18.73906,6,40.71,4.14,1.62,0,42.83,0.39
1399,1,2,18.74273,8,24.2,18.29,2.5,1,25.58,0.22
1400,1,2,18.74894,7,30.56,4.75,1.82,0,31.29,0.37
1401,5,1,8.81668,2,23.03,16.67,2.5,1,23.19,0.08
1402,5,1,8.81668,3,24.56,17.18,2.5,1,24.56,-0.04
1403,5,2,8.81668,6,24.47,17.58,2.5,1,25.14,0.23
1404,5,2,8.8167,5,28.77,4.95,1.92,0,28.77,-0.33
1405,5,1,8.82972,2,26.81,17.28,2.5,1,26.81,0
1406,5,1,8.82983,3,32.37,4.35,1.82,0,33.27,0.36
1407,5,2,8.83049,6,39.37,4.04,1.72,0,43.44,0.57
1408,5,1,8.83139,3,32.32,5.76,2.02,0,32.25,-0.04
1409,5,2,8.83429,5,30.11,5.46,2.12,0,33.28,0.31
1410,5,2,8.836,5,24.53,15.66,2.5,1,26.55,0.16
1411,5,1,8.84216,3,26.12,8.29,2.5,1,26.15,0.05
1412,5,2,8.86124,5,36.19,4.95,2.02,0,38.09,0.35
1413,5,1,8.8672,3,40.59,4.35,1.82,0,40.59,-0.01
1414,5,1,8.86987,3,32.02,4.45,1.92,0,32.06,0.04
1415,5,2,8.86988,6,23.31,16.78,2.5,1,24.81,0.21
1416,5,1,8.88083,2,26.23,6.87,2.5,1,26.26,0.07
1417,5,1,8.88318,3,27.6,4.85,2.02,0,36.85,0.9
1418,5,1,8.89131,3,47.46,4.85,1.82,0,51.93,0.62
1419,5,1,8.89718,3,34.08,5.05,2.02,0,34.36,0.25
1420,5,2,8.90082,6,30.82,10.91,2.53,0,33.61,0.33
1421,5,2,8.90338,5,36.29,6.77,2.43,0,38.56,0.47
1422,5,1,8.90352,2,50.85,5.15,2.02,0,50.88,0.05
1423,5,1,8.90511,2,35.79,3.94,1.82,0,35.55,-0.21
1424,5,2,8.90698,5,23.69,13.44,2.5,1,27.34,0.25
1425,5,1,8.90808,2,26.62,17.18,2.5,1,26.59,-0.08
1426,5,1,8.90979,3,26.34,17.08,2.5,1,26.34,-0.07
1427,5,1,8.93221,3,40.44,4.85,1.82,0,40.65,0.15
1428,5,2,8.93242,5,35.29,4.75,1.82,0,39.55,0.67
1429,5,2,8.9349,5,34.14,4.35,1.82,0,38.24,0.45
1430,5,1,8.93601,3,36.28,4.85,1.92,0,36.32,0.08
1431,5,1,8.94084,3,34.34,4.55,1.82,0,36.08,0.43
1432,5,1,8.94637,3,52.39,4.75,1.92,0,52.38,0.02
1433,5,2,8.94888,6,30.63,3.64,1.82,0,34.2,0.38
1434,5,2,8.95461,5,33.97,4.8,2.22,0,37.98,0.82
1435,5,1,8.95509,2,26.41,17.08,2.5,1,25.63,-0.09
1436,5,1,8.96302,3,38.4,4.45,1.92,0,38.79,0.14
1437,5,1,8.97019,2,27.33,17.18,2.5,1,27.04,-0.03
1438,5,1,8.9747,3,40.77,4.65,1.92,0,42.04,0.46
1439,5,2,8.98466,5,28.72,4.75,2.02,0,32.41,0.64
1440,5,1,8.9878,3,41.95,5.05,2.02,0,41.95,-0.02
1441,5,2,8.99028,5,36.91,4.95,2.02,0,37.03,0.16
1442,5,2,9.00233,6,29.13,4.14,1.92,0,31.52,0.27
1443,5,1,9.18334,2,32.86,5.05,2.02,0,32.97,0.15
1444,5,2,9.18334,5,35.39,4.14,1.82,0,41.39,1.03
1445,5,1,9.18334,3,41.76,4.85,1.92,0,41.76,-0.12
1446,5,2,9.18336,6,24.24,19.4,2.5,1,25.2,0.24
1447,5,1,9.18487,3,35.41,2.93,1.72,0,35.39,-0.07
1448,5,2,9.18554,5,24.17,14.75,2.5,1,26.17,0.19
1449,5,1,9.18789,3,38.33,4.55,2.12,0,38.33,0
1450,5,1,9.19114,3,33.12,4.55,1.92,0,33.07,-0.14
1451,5,1,9.19816,3,30.03,4.85,1.92,0,30.08,0.05
1452,5,1,9.20356,2,25.13,17.08,2.5,1,25.03,-0.01
1453,5,1,9.20413,3,26.43,17.38,2.5,1,26.43,-0.04
1454,5,1,9.21469,3,37.64,4.95,1.92,0,42.38,1
1455,5,1,9.21843,3,33.18,4.7,1.92,0,33.12,0.19
1456,5,2,9.22009,5,40.86,4.04,1.82,0,42.45,0.36
1457,5,1,9.22224,3,42.37,4.55,1.82,0,42.73,0.28
1458,5,2,9.22332,5,37.39,4.35,1.92,0,41.34,0.48
1459,5,2,9.22667,5,47.27,5.15,1.97,0,52.99,0.84
1460,5,1,9.22676,3,36.88,5.05,2.12,0,36.88,-0.02
1461,5,2,9.2281,5,43.92,4.85,1.92,0,45.35,0.24
1462,5,2,9.22883,5,42.76,5.05,1.92,0,49.38,0.92
1463,5,2,9.23738,5,39,4.55,1.92,0,44.94,0.7
1464,5,2,9.24058,5,32.53,4.75,1.92,0,42.91,1.21
1465,5,1,9.24103,2,43.49,4.35,1.72,0,43.49,-0.05
1466,5,1,9.24141,3,47.79,4.65,1.92,0,47.95,0.16
1467,5,2,9.24283,5,36.41,4.75,1.92,0,40.19,0.48
1468,5,1,9.24732,3,43.42,6.37,2.32,0,43.42,0.04
1469,5,2,9.2604,5,33.32,4.35,1.92,0,37.5,0.51
1470,5,2,9.27032,6,29.43,4.35,1.92,0,32.78,0.38
1471,5,2,9.27084,5,29.81,4.45,1.82,0,37.38,0.8
1472,5,1,9.27101,3,36.15,4.45,1.82,0,36.18,-0.01
1473,5,1,9.27683,2,29.41,4.45,1.92,0,29.42,0.01
1474,5,1,9.2771,3,51.78,5.26,1.92,0,51.78,-0.51
1475,5,1,9.28071,2,29.47,12.63,2.32,0,29.43,0.76
1476,5,1,9.28256,3,29.53,6.97,2.63,0,29.53,0.05
1477,5,1,9.2863,2,33.01,4.85,2.12,0,33.41,0.05
1478,5,2,9.2967,5,43.09,4.55,2.02,0,47.29,0.56
1479,5,2,9.29923,5,36.24,4.85,2.02,0,39.98,0.7
1480,5,2,9.30437,5,49.24,5.15,2.02,0,50.43,0.68
1481,5,2,9.30676,5,37.74,4.75,2.12,0,41.79,0.55
1482,5,1,9.30682,3,42.18,6.27,2.32,0,42.11,-0.16
1483,5,1,9.3084,2,29.81,4.24,1.82,0,29.29,-0.11
1484,5,2,9.3095,5,41.38,4.75,2.12,0,45.13,0.5
1485,5,2,9.31657,5,36.3,5.05,2.02,0,39.12,0.36
1486,5,2,9.3202,5,41.47,5.05,2.43,0,46.58,1.03
1487,5,1,9.32201,3,26.46,13.34,2.5,1,26.5,0.06
1488,5,2,9.33417,5,40.53,4.95,2.12,0,52.21,1.45
1489,5,1,9.33749,3,38.49,5.05,2.02,0,38.49,-0.02
1490,5,1,9.34249,3,34.24,4.55,1.82,0,34.32,0.12
1491,5,1,9.34554,3,36.4,4.14,1.82,0,36.25,-0.12
1492,5,2,9.3561,5,48.46,5.05,2.22,0,50.55,0.51
1493,5,1,9.35651,2,24.76,17.18,2.5,1,24.51,-0.1
1494,5,1,9.35741,3,26.38,17.18,2.5,1,26.39,0.02
1495,5,2,9.35816,5,41.08,4.65,2.12,0,41.91,0.53
1496,5,1,9.36344,3,36.9,4.24,1.92,0,35.9,-0.07
1497,5,1,9.36616,3,32.04,4.65,1.82,0,31.96,-0.13
1498,5,2,9.36768,5,52.8,5.05,2.12,0,54.31,0.7
1499,5,2,9.37104,5,38.84,4.95,2.12,0,41.11,0.53
1500,5,1,9.37162,3,35.17,4.75,2.02,0,34.36,-0.1
1501,5,2,9.37247,5,33.37,4.55,2.02,0,37.55,0.42
1502,5,1,9.37453,3,26.67,19.4,2.5,1,26.82,-0.03
1503,5,1,9.38309,3,48.94,4.85,2.02,0,49.06,0.13
1504,5,1,9.38374,2,31.03,5.86,2.22,0,30.94,-0.05
1505,5,2,9.38434,5,35.02,4.65,2.02,0,39.84,0.55
1506,5,1,9.38661,3,44.27,4.85,1.82,0,46.35,0.27
1507,5,2,9.3925,6,22.4,17.38,2.5,1,25.44,0.4
1508,5,1,9.39541,2,32.36,3.94,1.82,0,32.34,0.13
1509,5,2,9.39591,5,30.24,5.46,2.32,0,34.79,0.53
1510,5,1,9.39639,3,46.74,4.75,2.02,0,46.74,-0.13
1511,5,2,9.39949,5,34.02,4.65,2.12,0,36.75,0.38
1512,5,1,9.40387,3,38.95,3.64,1.82,0,38.99,-0.01
1513,5,2,9.40908,5,37.15,4.85,2.12,0,45.49,1.08
1514,5,1,9.41318,3,35.44,4.45,1.92,0,35.26,-0.07
1515,5,1,9.42079,3,45.92,5.05,2.02,0,45.34,-0.17
1516,5,2,9.42259,5,22.52,14.65,2.5,1,24.87,0.24
1517,5,1,9.42518,3,36.78,4.45,1.82,0,36.91,0.1
1518,5,2,9.42772,5,32.31,4.14,1.92,0,35.85,0.43
1519,5,2,9.42869,5,44.59,4.95,2.12,0,48.47,0.95
1520,5,2,9.43042,5,43.52,4.85,2.12,0,43.15,-0.16
1521,5,1,9.4307,3,29.53,4.55,2.02,0,32.03,0.68
1522,5,1,9.44099,3,39.05,4.35,1.82,0,39.1,0.08
1523,5,2,9.44209,5,33.26,4.45,2.22,0,39.73,0.77
1524,5,1,9.58334,2,23.19,16.27,2.5,1,23.19,-0.24
1525,5,2,9.58334,6,34.09,5.05,2.02,0,34.09,-0.28
1526,5,2,9.58334,5,39.69,5.15,2.12,0,41.53,0.82
1527,5,1,9.58334,3,24.86,16.78,2.5,1,24.86,-0.01
1528,5,1,9.58334,2,23.08,16.88,2.5,1,23.12,-0.04
1529,5,1,9.59043,3,47.52,4.65,2.02,0,47.46,-0.2
1530,5,1,9.59687,3,37.37,4.75,1.92,0,42.29,0.73
1531,5,2,9.59703,6,31.65,4.45,1.92,0,37.04,0.98
1532,5,1,9.59937,3,42.53,4.95,1.92,0,42.8,0.04
1533,5,2,9.60326,5,44.8,4.75,2.12,0,48.14,0.82
1534,5,1,9.60408,3,34.32,4.45,1.92,0,34.32,-0.07
1535,5,2,9.60966,5,25.47,4.55,2.02,0,38.8,1.28
1536,5,1,9.61884,2,26.04,16.98,2.5,1,26.15,0.13
1537,5,1,9.62068,3,32.96,4.35,1.92,0,34.5,0.47
1538,5,1,9.62494,3,25.31,16.67,2.5,1,25.1,0.03
1539,5,1,9.63134,3,37.68,3.74,1.82,0,37.38,0.06
1540,5,2,9.63367,5,33.78,4.65,1.92,0,36.83,0.65
1541,5,1,9.63441,3,43.97,4.85,2.02,0,43.94,-0.11
1542,5,2,9.63447,5,33.6,4.65,2.02,0,38.77,0.76
1543,5,1,9.63656,3,43.02,4.85,1.92,0,43.85,0.24
1544,5,1,9.64216,3,47.91,5.26,2.12,0,47.93,0.05
1545,5,1,9.64411,2,36.43,3.84,1.82,0,35.61,-0.21
1546,5,1,9.6475,3,64,5.26,2.02,0,64,-0.35
1547,5,1,9.64934,3,47.1,4.45,1.82,0,47.79,0.8
1548,5,2,9.65062,5,45.27,5.05,2.02,0,45.83,0.25
1549,5,1,9.65067,2,24.19,17.18,2.5,1,23.99,-0.09
1550,5,1,9.65212,3,34.23,5.66,2.12,0,34.4,0.23
1551,5,2,9.65266,5,46.71,4.65,2.02,0,50.09,0.67
1552,5,2,9.65481,5,35.83,4.45,2.02,0,38.62,0.35
1553,5,2,9.65992,5,43.13,5.15,2.02,0,48.12,1.68
1554,5,1,9.66068,2,38.06,4.75,1.82,0,38.06,-0.12
1555,5,1,9.66494,2,47.55,5.05,2.12,0,47.22,-0.4
1556,5,1,9.66714,3,40.61,4.65,1.82,0,43.74,0.6
1557,5,2,9.66857,6,33.73,4.45,2.02,0,37.79,0.39
1558,5,2,9.66931,5,33.63,5.05,1.92,0,37.25,0.39
1559,5,1,9.67333,3,39.11,4.95,1.92,0,39.64,0.12
1560,5,1,9.6768,3,42.88,4.85,1.92,0,41.73,-0.36
1561,5,1,9.67694,2,29.52,4.35,1.92,0,28.15,0.13
1562,5,1,9.68376,3,25.6,9.5,2.5,1,25.68,0.02
1563,5,2,9.6922,5,33.76,4.85,1.92,0,35.67,0.33
1564,5,1,9.69241,2,39.11,4.75,1.82,0,39.11,-0.14
1565,5,2,9.69277,5,31.3,4.14,1.82,0,33.7,0.32
1566,5,1,9.69561,2,25.08,16.57,2.5,1,24.68,-0.1
1567,5,1,9.69913,3,37.58,5.15,1.92,0,37.58,0.03
1568,5,1,9.70122,3,30.53,4.75,1.82,0,30.34,-0.03
1569,5,1,9.70541,3,36.67,4.55,1.92,0,36.67,0.01
1570,5,2,9.70634,5,39.26,4.85,2.12,0,45.9,0.79
1571,5,1,9.71368,3,34.53,6.27,2.43,0,34.47,-0.17
1572,5,2,9.72149,6,38.99,5.05,2.02,0,43.02,0.5
1573,5,2,9.7235,5,33.6,5.96,2.02,0,35.27,0.21
1574,5,1,9.72619,3,25.74,17.08,2.5,1,25.72,-0.05
1575,5,2,9.73304,5,31.8,5.36,2.02,0,34.53,0.35
1576,5,1,9.73572,3,40.29,4.85,1.92,0,39.92,-0.16
1577,5,2,9.7443,5,33.99,5.05,2.02,0,37.67,0.5
1578,5,1,9.75158,2,32.74,5.15,2.22,0,32.79,0.02
1579,5,2,9.75251,5,35.14,4.55,1.92,0,39.49,0.83
1580,5,1,9.75527,2,32.38,5.15,2.22,0,32.62,0.22
1581,5,1,9.75611,3,50.82,5.15,2.02,0,50.82,-0.28
1582,5,2,9.75836,5,31.65,3.84,1.82,0,35.14,0.41
1583,5,2,9.75861,5,33.7,4.24,1.82,0,35.89,0.48
1584,5,1,9.75908,3,41.52,4.75,1.92,0,44.52,0.72
1585,5,1,9.75936,2,31.73,3.94,1.72,0,31.73,0
1586,5,1,9.76154,2,33.97,5.05,2.02,0,34.52,0.19
1587,5,1,9.77244,2,31.55,4.24,1.92,0,31.94,-0.08
1588,5,2,9.7726,5,34.21,5.05,2.02,0,41.91,1.26
1589,5,2,9.77884,5,29.3,4.14,1.82,0,36.37,0.63
1590,5,1,9.78421,3,33.64,3.64,1.82,0,33.47,0.03
1591,5,1,9.79068,3,38.3,4.35,1.92,0,38.83,0.08
1592,5,2,9.79647,6,24.15,19.91,2.5,1,26.74,0.21
1593,5,1,9.79983,3,34.6,5.36,2.22,0,38.39,0.46
1594,5,1,9.8043,3,32.29,3.74,1.82,0,32.7,-0.18
1595,5,2,9.80491,6,23.64,19.1,2.5,1,25.88,0.17
1596,5,2,9.80843,5,36.29,4.55,1.92,0,38.8,0.32
1597,5,2,9.80921,5,31.6,4.85,2.12,0,33.53,0.34
1598,5,1,9.8125,2,30.65,4.95,1.92,0,30.73,-0.13
1599,5,2,9.81273,5,35.23,4.35,1.92,0,38.4,0.35
1600,5,2,9.81357,5,35.13,6.27,2.22,0,39.58,0.57
1601,5,1,9.81401,3,32.53,4.65,1.92,0,36.85,0.7
1602,5,1,9.81801,3,36.7,5.76,2.5,1,36.73,0.05
1603,5,2,9.82181,5,33.33,4.55,2.02,0,36.04,0.32
1604,5,1,9.82202,3,38.22,5.15,2.02,0,38.24,-0.08
1605,5,2,9.82483,5,42.22,4.95,2.12,0,45.46,0.56
1606,5,2,9.82584,6,35.93,4.85,1.92,0,37.84,0.29
1607,5,1,9.82698,3,39.43,4.95,2.02,0,39.56,0.2
1608,5,2,9.827,5,31.72,4.55,1.92,0,34.94,0.32
1609,5,1,9.83616,2,25.35,12.43,2.5,1,25.69,0.27
1610,5,2,10.11668,6,32.19,5.05,1.92,0,32.45,0.12
1611,5,1,10.11668,3,34.24,3.94,1.82,0,34.24,-0.14
1612,5,1,10.11668,2,32.08,3.74,1.92,0,32.08,-0.13
1613,5,2,10.11723,5,41.54,4.45,2.02,0,50.67,1.73
1614,5,2,10.12452,5,37.78,5.46,2.02,0,41.24,0.48
1615,5,1,10.12831,3,30.06,4.65,2.02,0,31.26,0.68
1616,5,2,10.13038,5,40.38,4.65,1.92,0,41.14,0.33
1617,5,2,10.1348,5,33.54,5.66,1.97,0,37.01,0.36
1618,5,2,10.13548,5,36.68,5.05,2.02,0,42.22,0.78
1619,5,1,10.1423,2,34.92,5.05,1.92,0,35.33,0.12
1620,5,1,10.14808,3,51.81,4.14,1.92,0,51.81,0.04
1621,5,1,10.1498,3,42.46,4.95,2.02,0,41.93,-0.17
1622,5,1,10.1541,3,34.14,5.26,2.12,0,34.64,0.26
1623,5,1,10.15768,2,35.08,4.3,1.92,0,35.09,0.11
1624,5,1,10.15978,3,46,4.75,2.02,0,46.18,0.18
1625,5,1,10.16449,3,35.37,4.45,1.82,0,35.37,-0.08
1626,5,1,10.16684,3,40,4.24,1.92,0,41.48,0.29
1627,5,2,10.16726,6,30.42,4.45,1.92,0,33.9,0.34
1628,5,2,10.16758,5,34.5,4.85,2.02,0,38.79,0.49
1629,5,2,10.17172,5,33.76,4.55,1.92,0,38.68,0.59
1630,5,1,10.18292,2,40.78,4.65,2.02,0,40.78,-0.07
1631,5,2,10.18451,5,31.9,4.95,1.92,0,38.61,0.76
1632,5,1,10.18534,2,35.68,7.18,2.53,0,35.25,-0.09
1633,5,1,10.18959,3,41.86,5.66,2.32,0,41.86,0.01
1634,5,2,10.19269,6,27.07,4.75,1.92,0,29.69,0.24
1635,5,2,10.19307,5,50.03,4.65,2.02,0,49.77,-0.1
1636,5,1,10.19526,3,45.76,4.95,1.97,0,45.7,-0.15
1637,5,1,10.19582,2,26.01,17.08,2.5,1,25.7,-0.13
1638,5,2,10.19931,5,33.79,4.55,1.92,0,37.74,0.68
1639,5,1,10.19962,3,42.56,4.14,1.92,0,42.56,0.01
1640,5,1,10.20372,3,33.38,4.65,2.02,0,33.29,0.02
1641,5,1,10.20654,3,36.49,2.63,1.72,0,36.86,-0.08
1642,5,1,10.21406,3,50.32,4.45,2.02,0,50.32,-0.35
1643,5,2,10.21906,5,41.08,4.24,1.92,0,44.45,1.05
1644,5,1,10.21911,3,40.61,6.16,2.32,0,40.61,-0.1
1645,5,2,10.22612,5,29.49,5.15,2.02,0,31.78,0.25
1646,5,2,10.22626,5,30.87,4.65,1.82,0,38.74,1.02
1647,5,1,10.23597,3,44.75,4.55,1.92,0,45.17,0.16
1648,5,1,10.23793,3,47.6,5.05,1.92,0,47.66,-0.1
1649,5,2,10.23851,6,29.77,7.48,2.5,1,32.74,0.58
1650,5,2,10.23871,5,53.59,4.95,2.02,0,61.07,1.17
1651,5,1,10.23889,2,35.53,4.24,1.92,0,36.18,0.12
1652,5,2,10.2444,5,47.06,4.75,2.02,0,50.62,0.78
1653,5,1,10.24603,3,54.66,4.75,2.12,0,54.75,0.07
1654,5,1,10.24734,3,40.44,4.85,2.12,0,39.8,-0.1
1655,5,2,10.24753,6,30.4,4.35,1.92,0,33.35,0.38
1656,5,2,10.24822,5,40.23,4.55,1.92,0,45.66,0.96
1657,5,1,10.25491,3,38.48,4.85,2.02,0,39.1,0.42
1658,5,1,10.25712,3,33.49,6.77,2.5,1,33.23,-0.18
1659,5,1,10.26288,3,41.17,4.45,2.02,0,41.17,-0.13
1660,5,2,10.26476,5,35.5,4.95,2.02,0,37.7,0.31
1661,5,2,10.26799,5,41.41,4.85,1.92,0,47.08,0.66
1662,5,1,10.27481,3,50.02,4.55,2.02,0,50.02,-0.24
1663,5,2,10.27637,5,31.05,4.55,1.92,0,33.27,0.41
1664,5,2,10.40001,5,38.03,3.74,1.82,0,38.36,0.28
1665,5,2,10.40001,6,25.29,13.14,2.5,1,26.04,0.22
1666,5,1,10.40001,3,43.69,5.05,2.02,0,43.84,0.15
1667,5,1,10.40001,2,23.06,16.17,2.5,1,23.06,-0.03
1668,5,2,10.40118,5,38.67,4.04,1.92,0,42.9,0.58
1669,5,2,10.40358,5,35.26,4.75,2.02,0,37.92,0.31
1670,5,1,10.4124,2,30.85,4.45,1.92,0,30.86,-0.09
1671,5,2,10.41311,5,34.44,5.05,2.02,0,36.62,0.53
1672,5,1,10.4165,2,31.89,5.56,2.22,0,31.55,-0.11
1673,5,2,10.4175,5,29.72,4.04,1.92,0,36.15,0.74
1674,5,1,10.41859,3,38.95,4.75,1.92,0,38.95,-0.17
1675,5,2,10.42756,5,39.18,4.85,2.02,0,39.53,0.31
1676,5,2,10.42929,5,34.44,6.97,2.43,0,36.85,0.34
1677,5,1,10.43047,3,41,6.16,2.22,0,40.88,-0.14
1678,5,1,10.43406,3,38.46,8.79,2.02,0,38.47,-0.08
1679,5,1,10.44787,3,36.44,5.46,2.12,0,36.58,0.1
1680,5,2,10.44968,5,36.3,5.05,2.12,0,41.2,0.58
1681,5,1,10.45469,3,36.36,5.26,2.12,0,37.74,0.35
1682,5,2,10.45856,5,34.95,5.56,2.02,0,36.76,0.27
1683,5,2,10.46286,6,31.05,4.04,1.82,0,34.93,0.48
1684,5,1,10.46687,2,26.27,14.75,2.5,1,25.86,-0.11
1685,5,1,10.46776,3,35.26,4.45,1.92,0,35.58,0.12
1686,5,2,10.47716,5,34.12,4.95,2.02,0,36.21,0.37
1687,5,1,10.4788,2,39.14,4.65,1.92,0,39.14,-0.15
1688,5,1,10.4793,3,38.03,5.76,2.22,0,38.18,0.16
1689,5,1,10.48499,2,41.85,4.75,1.92,0,47.68,0.87
1690,5,1,10.4857,3,32.18,4.14,1.82,0,32.8,0.25
1691,5,2,10.49388,5,34.63,5.15,2.12,0,37.7,0.33
1692,5,2,10.49512,5,40.53,4.85,1.92,0,44.13,0.67
1693,5,1,10.49658,3,33.89,4.45,1.92,0,34.25,0.13
1694,5,2,10.49814,5,35.69,5.05,1.92,0,38.76,0.43
1695,5,2,10.50363,5,35.72,4.65,1.92,0,39.43,0.55
1696,5,1,10.50982,2,45.74,5.05,1.92,0,45.74,-0.14
1697,5,1,10.51178,2,37.32,3.74,1.72,0,37.15,-0.21
1698,5,2,10.51566,6,26.64,7.28,2.53,0,29.18,0.25
1699,5,1,10.51712,3,42.5,5.56,2.22,0,42.5,-0.07
1700,5,1,10.51804,2,44.19,5.05,1.82,0,43.04,-0.28
1701,5,2,10.51972,6,22.65,17.08,2.5,1,25.04,0.26
1702,5,2,10.52028,5,24.7,17.08,2.5,1,27.04,0.19
1703,5,1,10.52117,3,32.61,5.15,2.22,0,32.75,0.13
1704,5,1,10.52698,3,33.34,6.27,2.53,0,33.24,-0.07
1705,5,2,10.53041,5,34.4,4.75,2.02,0,36.19,0.31
1706,5,1,10.53347,2,42.86,5.36,2.12,0,43.08,0.03
1707,5,2,10.53568,6,30.61,4.24,1.92,0,33.7,0.29
1708,5,1,10.53662,3,38.29,4.55,1.82,0,38.8,0.11
1709,5,2,10.54083,5,36.84,4.55,1.92,0,39.23,0.36
1710,5,1,10.54191,3,37.48,4.14,1.82,0,37.15,-0.27
1711,5,1,10.54423,3,37,4.45,1.92,0,37.32,0.06
1712,5,1,10.54677,3,28.04,4.55,1.92,0,34.27,0.8
1713,5,2,10.54748,5,38.25,4.04,1.82,0,42.74,0.67
1714,5,2,10.55966,5,33.03,4.85,2.02,0,35.68,0.52
1715,5,1,10.56846,2,41.91,4.85,1.92,0,41.92,0.02
1716,5,1,10.57012,2,24.93,16.98,2.5,1,24.66,-0.11
1717,5,1,10.57253,3,49.03,4.85,1.92,0,49.06,0.03
1718,5,1,10.57904,3,32.67,7.68,2.32,0,32.41,-0.08
1719,5,1,10.57936,3,31.02,4.24,1.92,0,33.7,0.26
1720,5,2,10.58419,5,37.19,4.24,1.92,0,42.62,0.7
1721,5,1,10.58682,3,38.56,5.15,1.92,0,40.86,0.47
1722,5,1,10.59252,2,36.84,4.75,1.82,0,36.84,-0.18
1723,5,1,10.59266,3,39.2,4.55,1.92,0,39.2,-0.04
1724,5,1,10.59796,2,32.88,4.35,1.92,0,32.76,-0.02
1725,5,2,10.60062,5,36.74,5.15,2.12,0,40.47,0.53
1726,5,1,10.60301,2,34.54,5.05,1.92,0,34.54,-0.07
1727,5,2,10.6052,5,34.79,3.74,1.82,0,38.15,0.33
1728,5,1,10.60692,3,34.09,4.04,1.92,0,34.13,0.06
1729,5,1,10.60992,3,32.4,4.55,1.92,0,34.51,0.26
1730,5,1,10.62003,3,40.96,4.14,1.92,0,40.59,0.08
1731,5,2,10.62613,5,38.03,5.2,2.02,0,40.36,0.42
1732,5,1,10.6296,2,24.6,10.21,2.5,1,24.61,0.14
1733,5,1,10.62979,3,32.83,5.05,2.02,0,33.6,0.34
1734,5,2,10.63266,5,35.67,4.3,1.92,0,35.67,0.17
1735,5,1,10.63948,3,36.31,3.54,1.82,0,36.31,-0.05
1736,5,1,10.64172,3,25.98,12.63,2.5,1,25.98,-0.06
1737,5,2,10.64509,5,36.78,4.55,1.92,0,38.47,0.3
1738,5,2,10.64796,5,30.32,4.55,2.02,0,36.86,0.7
1739,5,2,10.65397,6,31.73,5.05,1.92,0,34.18,0.3
1740,5,2,10.66222,5,34.95,3.64,1.82,0,35.61,0.21
1741,5,2,10.6625,5,34.81,5.15,2.02,0,44.38,1.47
1742,5,2,10.78334,5,35.31,4.35,1.92,0,36.04,0.37
1743,5,2,10.78334,6,32.87,4.19,1.82,0,34.38,0.36
1744,5,1,10.78334,3,34.56,4.35,1.92,0,34.56,0.03
1745,5,1,10.78334,2,23.43,10,2.5,1,23.5,0.08
1746,5,1,10.78336,3,36.82,5.15,1.92,0,37.98,0.9
